date,season,tourney_name,surface,player,player_rank,opponent,opponent_rank,odds_for,odds_against,won
2009-05-08,2009,LA Womens Tennis Championships,Hard,Sugiyama A.,76.0,Radwanska A.,13.0,4.5,1.16,0
2009-05-08,2009,LA Womens Tennis Championships,Hard,King V.,106.0,Ivanovic A.,11.0,5.5,1.12,0
2009-05-08,2009,LA Womens Tennis Championships,Hard,Wozniak A.,37.0,Li N.,17.0,2.87,1.38,0
2009-05-09,2009,US Open,Hard,Kuznetsova S.,6.0,Peer S.,64.0,1.33,3.25,1
2009-05-09,2009,US Open,Hard,Wickmayer Y.,50.0,Errani S.,42.0,1.44,2.62,1
2009-05-09,2009,US Open,Hard,Dulko G.,40.0,Shvedova Y.,55.0,2.37,1.53,1
2009-05-09,2009,US Open,Hard,Oudin M.,70.0,Sharapova M.,31.0,4.5,1.16,1
2009-05-09,2009,US Open,Hard,Petrova N.,13.0,Zheng J.,22.0,1.83,1.83,1
2009-05-09,2009,US Open,Hard,Wozniacki C.,8.0,Cirstea S.,26.0,1.3,3.4,1
2009-05-09,2009,US Open,Hard,Zheng J.,22.0,Petrova N.,13.0,1.83,1.83,0
2009-05-09,2009,US Open,Hard,Sharapova M.,31.0,Oudin M.,70.0,1.16,4.5,0
2009-05-09,2009,US Open,Hard,Shvedova Y.,55.0,Dulko G.,40.0,1.53,2.37,0
2009-05-09,2009,US Open,Hard,Errani S.,42.0,Wickmayer Y.,50.0,2.62,1.44,0
2009-05-09,2009,US Open,Hard,Rodionova An.,139.0,Bondarenko K.,52.0,3.75,1.25,0
2009-05-09,2009,US Open,Hard,Bondarenko K.,52.0,Rodionova An.,139.0,1.25,3.75,1
2009-05-09,2009,US Open,Hard,Peer S.,64.0,Kuznetsova S.,6.0,3.25,1.33,0
2009-05-09,2009,US Open,Hard,Cirstea S.,26.0,Wozniacki C.,8.0,3.4,1.3,0
2009-05-10,2009,China Open,Hard,Lisicki S.,27.0,Schiavone F.,26.0,1.5,2.5,0
2009-05-10,2009,China Open,Hard,Safarova L.,41.0,Li N.,16.0,3.5,1.28,0
2009-05-10,2009,China Open,Hard,Wickmayer Y.,25.0,Kleybanova A.,28.0,1.83,1.83,0
2009-05-10,2009,China Open,Hard,Suarez Navarro C.,30.0,Hantuchova D.,24.0,5.0,1.14,0
2009-05-10,2009,China Open,Hard,Voskoboeva G.,94.0,King V.,91.0,2.62,1.44,0
2009-05-10,2009,China Open,Hard,Kudryavtseva A.,104.0,Petrova N.,17.0,3.75,1.25,0
2009-05-10,2009,China Open,Hard,Cornet A.,49.0,Wozniak A.,35.0,2.5,1.5,0
2009-05-10,2009,China Open,Hard,Errani S.,44.0,Bondarenko A.,37.0,2.2,1.61,0
2009-05-10,2009,China Open,Hard,Zhang S.,226.0,Safina D.,1.0,7.5,1.07,1
2009-05-10,2009,China Open,Hard,Williams V.,3.0,Pavlyuchenkova A.,39.0,1.16,4.5,0
2009-05-10,2009,China Open,Hard,Kuznetsova S.,6.0,Medina Garrigues A.,22.0,1.11,6.0,1
2009-05-10,2009,China Open,Hard,Pavlyuchenkova A.,39.0,Williams V.,3.0,4.5,1.16,1
2009-05-10,2009,China Open,Hard,Medina Garrigues A.,22.0,Kuznetsova S.,6.0,6.0,1.11,0
2009-05-10,2009,China Open,Hard,Bondarenko A.,37.0,Errani S.,44.0,1.61,2.2,1
2009-05-10,2009,China Open,Hard,Wozniak A.,35.0,Cornet A.,49.0,1.5,2.5,1
2009-05-10,2009,China Open,Hard,Safina D.,1.0,Zhang S.,226.0,1.07,7.5,0
2009-05-10,2009,China Open,Hard,Petrova N.,17.0,Kudryavtseva A.,104.0,1.25,3.75,1
2009-05-10,2009,China Open,Hard,King V.,91.0,Voskoboeva G.,94.0,1.44,2.62,1
2009-05-10,2009,China Open,Hard,Hantuchova D.,24.0,Suarez Navarro C.,30.0,1.14,5.0,1
2009-05-10,2009,China Open,Hard,Kleybanova A.,28.0,Wickmayer Y.,25.0,1.83,1.83,1
2009-05-10,2009,China Open,Hard,Li N.,16.0,Safarova L.,41.0,1.28,3.5,1
2009-05-10,2009,China Open,Hard,Schiavone F.,26.0,Lisicki S.,27.0,2.5,1.5,1
2009-05-11,2009,Commonwealth Bank Tournament of Champions,Hard,Medina Garrigues A. ,28.0,Date Krumm K. ,101.0,1.83,1.83,0
2009-05-11,2009,Commonwealth Bank Tournament of Champions,Hard,Szavay A. ,42.0,Martinez-Sanchez M.J. ,30.0,2.5,1.5,0
2009-05-11,2009,Commonwealth Bank Tournament of Champions,Hard,Czink M. ,38.0,Rezai A. ,44.0,1.83,1.83,0
2009-05-11,2009,Commonwealth Bank Tournament of Champions,Hard,Rybarikova M.,46.0,Peer S. ,31.0,2.75,1.4,0
2009-05-11,2009,Commonwealth Bank Tournament of Champions,Hard,Peer S. ,31.0,Rybarikova M.,46.0,1.4,2.75,1
2009-05-11,2009,Commonwealth Bank Tournament of Champions,Hard,Rezai A. ,44.0,Czink M. ,38.0,1.83,1.83,1
2009-05-11,2009,Commonwealth Bank Tournament of Champions,Hard,Martinez-Sanchez M.J. ,30.0,Szavay A. ,42.0,1.5,2.5,1
2009-05-11,2009,Commonwealth Bank Tournament of Champions,Hard,Date Krumm K. ,101.0,Medina Garrigues A. ,28.0,1.83,1.83,1
2009-06-01,2009,ASB Classic,Hard,Barrois K.,89.0,Pavlyuchenkova A.,43.0,3.0,1.36,0
2009-06-01,2009,Brisbane International,Hard,Kleybanova A.,32.0,Garbin T.,54.0,1.38,2.87,0
2009-06-01,2009,ASB Classic,Hard,Vaidisova N.,40.0,Vesnina E.,76.0,1.5,2.5,0
2009-06-01,2009,ASB Classic,Hard,Zahlavova Strycova B.,74.0,Peer S.,39.0,2.75,1.4,0
2009-06-01,2009,ASB Classic,Hard,Lucic M.,435.0,Keothavong A.,60.0,3.0,1.36,0
2009-06-01,2009,ASB Classic,Hard,Craybas J.,64.0,Wozniacki C.,12.0,,,0
2009-06-01,2009,Brisbane International,Hard,Stosur S.,51.0,Safarova L.,61.0,1.44,2.62,0
2009-06-01,2009,Brisbane International,Hard,Czink M.,105.0,Bartoli M.,17.0,4.5,1.16,0
2009-06-01,2009,Brisbane International,Hard,Gajdosova J.,98.0,Azarenka V.,16.0,5.0,1.14,0
2009-06-01,2009,ASB Classic,Hard,Llagostera Vives N.,65.0,Erakovic M.,69.0,1.8,1.9,0
2009-06-01,2009,ASB Classic,Hard,Erakovic M.,69.0,Llagostera Vives N.,65.0,1.9,1.8,1
2009-06-01,2009,Brisbane International,Hard,Azarenka V.,16.0,Gajdosova J.,98.0,1.14,5.0,1
2009-06-01,2009,Brisbane International,Hard,Bartoli M.,17.0,Czink M.,105.0,1.16,4.5,1
2009-06-01,2009,Brisbane International,Hard,Safarova L.,61.0,Stosur S.,51.0,2.62,1.44,1
2009-06-01,2009,ASB Classic,Hard,Wozniacki C.,12.0,Craybas J.,64.0,,,1
2009-06-01,2009,ASB Classic,Hard,Keothavong A.,60.0,Lucic M.,435.0,1.36,3.0,1
2009-06-01,2009,ASB Classic,Hard,Peer S.,39.0,Zahlavova Strycova B.,74.0,1.4,2.75,1
2009-06-01,2009,ASB Classic,Hard,Vesnina E.,76.0,Vaidisova N.,40.0,2.5,1.5,1
2009-06-01,2009,Brisbane International,Hard,Garbin T.,54.0,Kleybanova A.,32.0,2.87,1.38,1
2009-06-01,2009,ASB Classic,Hard,Pavlyuchenkova A.,43.0,Barrois K.,89.0,1.36,3.0,1
2009-06-03,2009,Monterrey Open,Hard,Rybarikova M.,46.0,Bartoli M.,13.0,4.33,1.2,0
2009-06-03,2009,Monterrey Open,Hard,Safarova L.,51.0,Li N.,53.0,2.62,1.44,0
2009-06-03,2009,Monterrey Open,Hard,Zahlavova Strycova B..,62.0,Benesova I.,31.0,2.62,1.44,0
2009-06-03,2009,Monterrey Open,Hard,Pennetta F.,15.0,Zahlavova Strycova B..,62.0,1.11,6.0,0
2009-06-03,2009,Monterrey Open,Hard,Zahlavova Strycova B..,62.0,Pennetta F.,15.0,6.0,1.11,1
2009-06-03,2009,Monterrey Open,Hard,Benesova I.,31.0,Zahlavova Strycova B..,62.0,1.44,2.62,1
2009-06-03,2009,Monterrey Open,Hard,Li N.,53.0,Safarova L.,51.0,1.44,2.62,1
2009-06-03,2009,Monterrey Open,Hard,Bartoli M.,13.0,Rybarikova M.,46.0,1.2,4.33,1
2009-06-08,2009,LA Womens Tennis Championships,Hard,Li N.,17.0,Radwanska U.,71.0,1.28,3.5,0
2009-06-08,2009,LA Womens Tennis Championships,Hard,Ivanovic A.,11.0,Stosur S.,19.0,1.9,1.8,0
2009-06-08,2009,LA Womens Tennis Championships,Hard,Bondarenko A.,33.0,Sharapova M.,61.0,4.33,1.2,0
2009-06-08,2009,LA Womens Tennis Championships,Hard,Petrova N.,10.0,Pennetta F.,14.0,2.2,1.61,0
2009-06-08,2009,LA Womens Tennis Championships,Hard,Wickmayer Y.,57.0,Zvonareva V.,7.0,2.62,1.44,0
2009-06-08,2009,LA Womens Tennis Championships,Hard,Chakvetadze A.,54.0,Radwanska A.,13.0,3.0,1.36,0
2009-06-08,2009,LA Womens Tennis Championships,Hard,Wozniacki C.,8.0,Cirstea S.,28.0,1.16,5.0,0
2009-06-08,2009,LA Womens Tennis Championships,Hard,Azarenka V.,9.0,Sharapova M.,61.0,1.5,2.5,0
2009-06-08,2009,LA Womens Tennis Championships,Hard,Makarova E.,39.0,Lisicki S.,22.0,2.62,1.44,0
2009-06-08,2009,LA Womens Tennis Championships,Hard,Lisicki S.,22.0,Makarova E.,39.0,1.44,2.62,1
2009-06-08,2009,LA Womens Tennis Championships,Hard,Sharapova M.,61.0,Azarenka V.,9.0,2.5,1.5,1
2009-06-08,2009,LA Womens Tennis Championships,Hard,Cirstea S.,28.0,Wozniacki C.,8.0,5.0,1.16,1
2009-06-08,2009,LA Womens Tennis Championships,Hard,Radwanska A.,13.0,Chakvetadze A.,54.0,1.36,3.0,1
2009-06-08,2009,LA Womens Tennis Championships,Hard,Zvonareva V.,7.0,Wickmayer Y.,57.0,1.44,2.62,1
2009-06-08,2009,LA Womens Tennis Championships,Hard,Pennetta F.,14.0,Petrova N.,10.0,1.61,2.2,1
2009-06-08,2009,LA Womens Tennis Championships,Hard,Sharapova M.,61.0,Bondarenko A.,33.0,1.2,4.33,1
2009-06-08,2009,LA Womens Tennis Championships,Hard,Stosur S.,19.0,Ivanovic A.,11.0,1.8,1.9,1
2009-06-08,2009,LA Womens Tennis Championships,Hard,Radwanska U.,71.0,Li N.,17.0,3.5,1.28,1
2009-06-09,2009,US Open,Hard,Safina D.,1.0,Kvitova P.,72.0,1.12,5.5,0
2009-06-09,2009,US Open,Hard,Zvonareva V.,7.0,Pennetta F.,10.0,2.5,1.5,0
2009-06-09,2009,US Open,Hard,Williams V.,3.0,Clijsters K.,,2.0,1.72,0
2009-06-09,2009,US Open,Hard,Schiavone F.,28.0,Li N.,19.0,2.5,1.5,0
2009-06-09,2009,US Open,Hard,Hantuchova D.,24.0,Williams S.,2.0,10.0,1.04,0
2009-06-09,2009,US Open,Hard,Williams S.,2.0,Hantuchova D.,24.0,1.04,10.0,1
2009-06-09,2009,US Open,Hard,Li N.,19.0,Schiavone F.,28.0,1.5,2.5,1
2009-06-09,2009,US Open,Hard,Clijsters K.,,Williams V.,3.0,1.72,2.0,1
2009-06-09,2009,US Open,Hard,Pennetta F.,10.0,Zvonareva V.,7.0,1.5,2.5,1
2009-06-09,2009,US Open,Hard,Kvitova P.,72.0,Safina D.,1.0,5.5,1.12,1
2009-06-10,2009,China Open,Hard,Schnyder P.,48.0,Radwanska A.,11.0,3.75,1.25,0
2009-06-10,2009,China Open,Hard,Kleybanova A.,28.0,Bartoli M.,13.0,2.25,1.57,0
2009-06-10,2009,China Open,Hard,Azarenka V.,9.0,Sharapova M.,15.0,2.2,1.61,0
2009-06-10,2009,China Open,Hard,Makarova E.,55.0,Williams S.,2.0,9.0,1.05,0
2009-06-10,2009,China Open,Hard,Schiavone F.,26.0,Zvonareva V.,7.0,3.4,1.3,0
2009-06-10,2009,China Open,Hard,King V.,91.0,Martinez-Sanchez M.J.,38.0,2.62,1.44,0
2009-06-10,2009,China Open,Hard,Bondarenko K.,32.0,Pennetta F.,10.0,2.1,1.66,0
2009-06-10,2009,China Open,Hard,Hantuchova D.,24.0,Petrova N.,17.0,2.1,1.66,0
2009-06-10,2009,China Open,Hard,Jankovic J.,8.0,Peng S.,53.0,1.33,3.25,0
2009-06-10,2009,China Open,Hard,Czink M.,40.0,Dementieva E.,4.0,5.0,1.14,0
2009-06-10,2009,China Open,Hard,Dementieva E.,4.0,Czink M.,40.0,1.14,5.0,1
2009-06-10,2009,China Open,Hard,Peng S.,53.0,Jankovic J.,8.0,3.25,1.33,1
2009-06-10,2009,China Open,Hard,Petrova N.,17.0,Hantuchova D.,24.0,1.66,2.1,1
2009-06-10,2009,China Open,Hard,Pennetta F.,10.0,Bondarenko K.,32.0,1.66,2.1,1
2009-06-10,2009,China Open,Hard,Martinez-Sanchez M.J.,38.0,King V.,91.0,1.44,2.62,1
2009-06-10,2009,China Open,Hard,Zvonareva V.,7.0,Schiavone F.,26.0,1.3,3.4,1
2009-06-10,2009,China Open,Hard,Williams S.,2.0,Makarova E.,55.0,1.05,9.0,1
2009-06-10,2009,China Open,Hard,Sharapova M.,15.0,Azarenka V.,9.0,1.61,2.2,1
2009-06-10,2009,China Open,Hard,Bartoli M.,13.0,Kleybanova A.,28.0,1.57,2.25,1
2009-06-10,2009,China Open,Hard,Radwanska A.,11.0,Schnyder P.,48.0,1.25,3.75,1
2009-06-11,2009,Commonwealth Bank Tournament of Champions,Hard,Stosur S. ,13.0,Martinez-Sanchez M.J. ,30.0,1.36,3.0,0
2009-06-11,2009,Commonwealth Bank Tournament of Champions,Hard,Czink M. ,38.0,Lisicki S. ,25.0,2.62,1.44,0
2009-06-11,2009,Commonwealth Bank Tournament of Champions,Hard,Peer S. ,31.0,Bartoli M. ,12.0,2.2,1.61,0
2009-06-11,2009,Commonwealth Bank Tournament of Champions,Hard,Medina Garrigues A. ,28.0,Dushevina V. ,48.0,,,0
2009-06-11,2009,Commonwealth Bank Tournament of Champions,Hard,Dushevina V. ,48.0,Medina Garrigues A. ,28.0,,,1
2009-06-11,2009,Commonwealth Bank Tournament of Champions,Hard,Bartoli M. ,12.0,Peer S. ,31.0,1.61,2.2,1
2009-06-11,2009,Commonwealth Bank Tournament of Champions,Hard,Lisicki S. ,25.0,Czink M. ,38.0,1.44,2.62,1
2009-06-11,2009,Commonwealth Bank Tournament of Champions,Hard,Martinez-Sanchez M.J. ,30.0,Stosur S. ,13.0,3.0,1.36,1
2009-07-01,2009,Brisbane International,Hard,Pironkova T.,44.0,Errani S.,41.0,2.1,1.66,0
2009-07-01,2009,Brisbane International,Hard,Coin J.,95.0,Mauresmo A.,23.0,3.75,1.25,0
2009-07-01,2009,ASB Classic,Hard,Wozniak A.,33.0,Morita A.,83.0,1.5,2.5,0
2009-07-01,2009,ASB Classic,Hard,Gallovits E.,75.0,Rezai A.,97.0,1.9,1.8,0
2009-07-01,2009,ASB Classic,Hard,Pavlyuchenkova A.,43.0,Rezai A.,97.0,,,0
2009-07-01,2009,Brisbane International,Hard,Karatantcheva S.,148.0,Govortsova O.,50.0,2.5,1.5,0
2009-07-01,2009,Brisbane International,Hard,Vinci R.,82.0,Ivanovic A.,5.0,11.0,1.03,0
2009-07-01,2009,ASB Classic,Hard,Medina Garrigues A.,22.0,Gallovits E.,75.0,1.25,3.75,0
2009-07-01,2009,ASB Classic,Hard,Erakovic M.,69.0,Dementieva E.,4.0,7.5,1.07,0
2009-07-01,2009,ASB Classic,Hard,Suarez Navarro C.,46.0,Keothavong A.,60.0,1.83,1.83,0
2009-07-01,2009,ASB Classic,Hard,Keothavong A.,60.0,Suarez Navarro C.,46.0,1.83,1.83,1
2009-07-01,2009,ASB Classic,Hard,Dementieva E.,4.0,Erakovic M.,69.0,1.07,7.5,1
2009-07-01,2009,ASB Classic,Hard,Gallovits E.,75.0,Medina Garrigues A.,22.0,3.75,1.25,1
2009-07-01,2009,Brisbane International,Hard,Ivanovic A.,5.0,Vinci R.,82.0,1.03,11.0,1
2009-07-01,2009,Brisbane International,Hard,Govortsova O.,50.0,Karatantcheva S.,148.0,1.5,2.5,1
2009-07-01,2009,ASB Classic,Hard,Rezai A.,97.0,Pavlyuchenkova A.,43.0,,,1
2009-07-01,2009,ASB Classic,Hard,Rezai A.,97.0,Gallovits E.,75.0,1.8,1.9,1
2009-07-01,2009,ASB Classic,Hard,Morita A.,83.0,Wozniak A.,33.0,2.5,1.5,1
2009-07-01,2009,Brisbane International,Hard,Mauresmo A.,23.0,Coin J.,95.0,1.25,3.75,1
2009-07-01,2009,Brisbane International,Hard,Errani S.,41.0,Pironkova T.,44.0,1.66,2.1,1
2009-07-03,2009,Monterrey Open,Hard,Dulko G.,36.0,Zheng J.,18.0,2.62,1.44,0
2009-07-03,2009,Monterrey Open,Hard,King V.,108.0,Bartoli M.,13.0,6.0,1.11,0
2009-07-03,2009,Monterrey Open,Hard,Zheng J.,18.0,Bartoli M.,13.0,1.66,2.1,0
2009-07-03,2009,Monterrey Open,Hard,Bartoli M.,13.0,Zheng J.,18.0,2.1,1.66,1
2009-07-03,2009,Monterrey Open,Hard,Bartoli M.,13.0,King V.,108.0,1.11,6.0,1
2009-07-03,2009,Monterrey Open,Hard,Zheng J.,18.0,Dulko G.,36.0,1.44,2.62,1
2009-07-08,2009,LA Womens Tennis Championships,Hard,Zheng J.,23.0,Stosur S.,19.0,2.75,1.4,0
2009-07-08,2009,LA Womens Tennis Championships,Hard,Radwanska A.,13.0,Cirstea S.,28.0,1.3,3.4,0
2009-07-08,2009,LA Womens Tennis Championships,Hard,Safina D.,1.0,Zheng J.,23.0,1.14,5.0,0
2009-07-08,2009,LA Womens Tennis Championships,Hard,Lisicki S.,22.0,Cirstea S.,28.0,1.4,2.75,0
2009-07-08,2009,LA Womens Tennis Championships,Hard,Cirstea S.,28.0,Lisicki S.,22.0,2.75,1.4,1
2009-07-08,2009,LA Womens Tennis Championships,Hard,Zheng J.,23.0,Safina D.,1.0,5.0,1.14,1
2009-07-08,2009,LA Womens Tennis Championships,Hard,Cirstea S.,28.0,Radwanska A.,13.0,3.4,1.3,1
2009-07-08,2009,LA Womens Tennis Championships,Hard,Stosur S.,19.0,Zheng J.,23.0,1.4,2.75,1
2009-07-09,2009,US Open,Hard,Petrova N.,13.0,Oudin M.,70.0,2.0,1.72,0
2009-07-09,2009,US Open,Hard,Kuznetsova S.,6.0,Wozniacki C.,8.0,1.8,1.9,0
2009-07-09,2009,US Open,Hard,Dulko G.,40.0,Bondarenko K.,52.0,2.0,1.72,0
2009-07-09,2009,US Open,Hard,Kvitova P.,72.0,Wickmayer Y.,50.0,2.5,1.5,0
2009-07-09,2009,US Open,Hard,Wickmayer Y.,50.0,Kvitova P.,72.0,1.5,2.5,1
2009-07-09,2009,US Open,Hard,Bondarenko K.,52.0,Dulko G.,40.0,1.72,2.0,1
2009-07-09,2009,US Open,Hard,Wozniacki C.,8.0,Kuznetsova S.,6.0,1.9,1.8,1
2009-07-09,2009,US Open,Hard,Oudin M.,70.0,Petrova N.,13.0,1.72,2.0,1
2009-07-10,2009,China Open,Hard,Sharapova M.,15.0,Peng S.,53.0,1.14,5.0,0
2009-07-10,2009,China Open,Hard,Li N.,16.0,Dementieva E.,4.0,2.25,1.57,0
2009-07-10,2009,China Open,Hard,Bondarenko A.,37.0,Kuznetsova S.,6.0,3.75,1.25,0
2009-07-10,2009,China Open,Hard,Wozniak A.,35.0,Pavlyuchenkova A.,39.0,2.25,1.57,0
2009-07-10,2009,China Open,Hard,Peng S.,53.0,Sharapova M.,15.0,5.0,1.14,1
2009-07-10,2009,China Open,Hard,Pavlyuchenkova A.,39.0,Wozniak A.,35.0,1.57,2.25,1
2009-07-10,2009,China Open,Hard,Kuznetsova S.,6.0,Bondarenko A.,37.0,1.25,3.75,1
2009-07-10,2009,China Open,Hard,Dementieva E.,4.0,Li N.,16.0,1.57,2.25,1
2009-07-11,2009,Commonwealth Bank Tournament of Champions,Hard,Bartoli M. ,12.0,Date Krumm K. ,101.0,1.12,5.5,1
2009-07-11,2009,Commonwealth Bank Tournament of Champions,Hard,Rezai A. ,44.0,Martinez-Sanchez M.J. ,30.0,2.1,1.66,1
2009-07-11,2009,Commonwealth Bank Tournament of Champions,Hard,Martinez-Sanchez M.J. ,30.0,Rezai A. ,44.0,1.66,2.1,0
2009-07-11,2009,Commonwealth Bank Tournament of Champions,Hard,Date Krumm K. ,101.0,Bartoli M. ,12.0,5.5,1.12,0
2009-08-01,2009,Brisbane International,Hard,Errani S.,41.0,Govortsova O.,50.0,1.66,2.1,1
2009-08-01,2009,ASB Classic,Hard,Peer S.,39.0,Dementieva E.,4.0,4.5,1.16,0
2009-08-01,2009,ASB Classic,Hard,Wozniacki C.,12.0,Vesnina E.,76.0,1.16,4.5,0
2009-08-01,2009,ASB Classic,Hard,Dementieva E.,4.0,Rezai A.,97.0,1.1,6.5,1
2009-08-01,2009,Brisbane International,Hard,Govortsova O.,50.0,Errani S.,41.0,2.1,1.66,0
2009-08-01,2009,ASB Classic,Hard,Rezai A.,97.0,Dementieva E.,4.0,6.5,1.1,0
2009-08-01,2009,Brisbane International,Hard,Ivanovic A.,5.0,Mauresmo A.,23.0,1.28,3.5,0
2009-08-01,2009,Brisbane International,Hard,Safarova L.,61.0,Azarenka V.,16.0,3.25,1.33,0
2009-08-01,2009,Brisbane International,Hard,Garbin T.,54.0,Bartoli M.,17.0,3.5,1.28,0
2009-08-01,2009,ASB Classic,Hard,Dementieva E.,4.0,Peer S.,39.0,1.16,4.5,1
2009-08-01,2009,ASB Classic,Hard,Morita A.,83.0,Keothavong A.,60.0,1.9,1.8,0
2009-08-01,2009,ASB Classic,Hard,Keothavong A.,60.0,Morita A.,83.0,1.8,1.9,1
2009-08-01,2009,ASB Classic,Hard,Vesnina E.,76.0,Wozniacki C.,12.0,4.5,1.16,1
2009-08-01,2009,Brisbane International,Hard,Bartoli M.,17.0,Garbin T.,54.0,1.28,3.5,1
2009-08-01,2009,Brisbane International,Hard,Azarenka V.,16.0,Safarova L.,61.0,1.33,3.25,1
2009-08-01,2009,Brisbane International,Hard,Mauresmo A.,23.0,Ivanovic A.,5.0,3.5,1.28,1
2009-08-03,2009,Monterrey Open,Hard,Li N.,53.0,Benesova I.,31.0,1.4,2.75,1
2009-08-03,2009,Monterrey Open,Hard,Bartoli M.,13.0,Li N.,53.0,2.0,1.72,1
2009-08-03,2009,Monterrey Open,Hard,Li N.,53.0,Bartoli M.,13.0,1.72,2.0,0
2009-08-03,2009,Monterrey Open,Hard,Benesova I.,31.0,Li N.,53.0,2.75,1.4,0
2009-08-08,2009,LA Womens Tennis Championships,Hard,Sharapova M.,61.0,Radwanska U.,71.0,1.14,5.0,1
2009-08-08,2009,LA Womens Tennis Championships,Hard,Cirstea S.,28.0,Stosur S.,19.0,3.4,1.3,0
2009-08-08,2009,LA Womens Tennis Championships,Hard,Zvonareva V.,7.0,Pennetta F.,14.0,2.1,1.66,0
2009-08-08,2009,LA Womens Tennis Championships,Hard,Pennetta F.,14.0,Zvonareva V.,7.0,1.66,2.1,1
2009-08-08,2009,LA Womens Tennis Championships,Hard,Radwanska U.,71.0,Sharapova M.,61.0,5.0,1.14,0
2009-08-08,2009,LA Womens Tennis Championships,Hard,Stosur S.,19.0,Cirstea S.,28.0,1.3,3.4,1
2009-08-09,2009,US Open,Hard,Williams S.,2.0,Pennetta F.,10.0,1.14,5.0,1
2009-08-09,2009,US Open,Hard,Clijsters K.,,Li N.,19.0,1.22,4.33,1
2009-08-09,2009,US Open,Hard,Li N.,19.0,Clijsters K.,,4.33,1.22,0
2009-08-09,2009,US Open,Hard,Pennetta F.,10.0,Williams S.,2.0,5.0,1.14,0
2009-08-10,2009,China Open,Hard,Martinez-Sanchez M.J.,38.0,Radwanska A.,11.0,4.0,1.22,0
2009-08-10,2009,China Open,Hard,Petrova N.,17.0,Williams S.,2.0,5.0,1.14,1
2009-08-10,2009,China Open,Hard,Bartoli M.,13.0,Zhang S.,226.0,1.22,4.0,1
2009-08-10,2009,China Open,Hard,Williams S.,2.0,Petrova N.,17.0,1.14,5.0,0
2009-08-10,2009,China Open,Hard,Radwanska A.,11.0,Martinez-Sanchez M.J.,38.0,1.22,4.0,1
2009-08-10,2009,China Open,Hard,Zhang S.,226.0,Bartoli M.,13.0,4.0,1.22,0
2009-08-10,2009,China Open,Hard,Pennetta F.,10.0,Zvonareva V.,7.0,2.25,1.57,0
2009-08-10,2009,China Open,Hard,Zvonareva V.,7.0,Pennetta F.,10.0,1.57,2.25,1
2009-08-11,2009,Commonwealth Bank Tournament of Champions,Hard,Rezai A. ,44.0,Bartoli M. ,12.0,3.4,1.3,1
2009-08-11,2009,Commonwealth Bank Tournament of Champions,Hard,Bartoli M. ,12.0,Rezai A. ,44.0,1.3,3.4,0
2009-09-01,2009,ASB Classic,Hard,Vesnina E.,76.0,Keothavong A.,60.0,1.53,2.37,1
2009-09-01,2009,ASB Classic,Hard,Keothavong A.,60.0,Vesnina E.,76.0,2.37,1.53,0
2009-09-01,2009,Brisbane International,Hard,Mauresmo A.,23.0,Bartoli M.,17.0,1.66,2.1,0
2009-09-01,2009,Brisbane International,Hard,Errani S.,41.0,Azarenka V.,16.0,3.4,1.3,0
2009-09-01,2009,Brisbane International,Hard,Azarenka V.,16.0,Errani S.,41.0,1.3,3.4,1
2009-09-01,2009,Brisbane International,Hard,Bartoli M.,17.0,Mauresmo A.,23.0,2.1,1.66,1
2009-09-02,2009,Pattaya Women's Open,Hard,Voskoboeva G.,70.0,Groth J.,89.0,2.37,1.53,1
2009-09-02,2009,Pattaya Women's Open,Hard,Pervak K.,155.0,Yonemura T.,157.0,1.3,3.4,1
2009-09-02,2009,Pattaya Women's Open,Hard,Santangelo M.,129.0,Peng S.,35.0,4.5,1.16,0
2009-09-02,2009,Pattaya Women's Open,Hard,Groth J.,89.0,Voskoboeva G.,70.0,1.53,2.37,0
2009-09-02,2009,Pattaya Women's Open,Hard,Bovina E.,183.0,Dushevina V.,75.0,3.0,1.36,0
2009-09-02,2009,Pattaya Women's Open,Hard,Dushevina V.,75.0,Bovina E.,183.0,1.36,3.0,1
2009-09-02,2009,Pattaya Women's Open,Hard,Peng S.,35.0,Santangelo M.,129.0,1.16,4.5,1
2009-09-02,2009,Pattaya Women's Open,Hard,Yonemura T.,157.0,Pervak K.,155.0,3.4,1.3,0
2009-09-08,2009,LA Womens Tennis Championships,Hard,Stosur S.,19.0,Pennetta F.,14.0,1.57,2.37,0
2009-09-08,2009,LA Womens Tennis Championships,Hard,Pennetta F.,14.0,Sharapova M.,61.0,2.1,1.66,1
2009-09-08,2009,LA Womens Tennis Championships,Hard,Pennetta F.,14.0,Stosur S.,19.0,2.37,1.57,1
2009-09-08,2009,LA Womens Tennis Championships,Hard,Sharapova M.,61.0,Pennetta F.,14.0,1.66,2.1,0
2009-09-09,2009,US Open,Hard,Wozniacki C.,8.0,Oudin M.,70.0,1.36,3.2,1
2009-09-09,2009,US Open,Hard,Wickmayer Y.,50.0,Bondarenko K.,52.0,2.5,1.53,1
2009-09-09,2009,US Open,Hard,Bondarenko K.,52.0,Wickmayer Y.,50.0,1.53,2.5,0
2009-09-09,2009,US Open,Hard,Oudin M.,70.0,Wozniacki C.,8.0,3.2,1.36,0
2009-09-10,2009,China Open,Hard,Kuznetsova S.,6.0,Pavlyuchenkova A.,39.0,1.33,3.25,1
2009-09-10,2009,China Open,Hard,Zvonareva V.,7.0,Bartoli M.,13.0,1.36,3.0,0
